id_ticket,fecha_creacion,fecha_cierre,id_usuario,id_analista,categoria,prioridad,estado,sla_horas,tiempo_resolucion,sede,canal
19183,2024-06-08,2024-06-08 11:00:00,64,2,SAP,Crítica,Abierto,4,11,Bogotá,Correo
19184,2026-05-18,2026-05-18 22:00:00,20,5,Base de Datos,Alta,Cerrado,4,22,Bogotá,Teléfono
19185,2026-04-15,2026-04-17 04:00:00,103,19,Hardware,Baja,En Proceso,24,52,Cali,Teléfono
19186,2025-01-23,2025-01-24 23:00:00,43,5,Equipos,Crítica,En Proceso,4,47,Bucaramanga,Teléfono
19187,2024-11-02,2024-11-03 23:00:00,423,8,Correo,Baja,Resuelto,12,47,Barranquilla,Teléfono
19188,2025-09-12,2025-09-13 19:00:00,141,3,Equipos,Baja,Resuelto,24,43,Barranquilla,Chat
19189,2026-03-28,2026-03-28 21:00:00,35,15,Impresoras,Media,Resuelto,8,21,Pereira,Teléfono
19190,2024-08-21,2024-08-21 09:00:00,386,12,SAP,Alta,En Proceso,48,9,Medellín,Portal
19191,2025-01-23,2025-01-25 10:00:00,223,10,Correo,Crítica,En Proceso,24,58,Cali,Portal
19192,2025-01-01,2025-01-03 18:00:00,289,20,Impresoras,Crítica,Cerrado,24,66,Bogotá,Correo
19193,2026-03-10,2026-03-11 09:00:00,331,15,Hardware,Baja,Abierto,8,33,Bucaramanga,Correo
19194,2025-04-30,2025-05-01 22:00:00,389,8,SAP,Crítica,Cerrado,8,46,Pereira,Correo
19195,2025-10-23,2025-10-25 02:00:00,164,9,Office 365,Baja,Cerrado,24,50,Barranquilla,Chat
19196,2025-06-04,2025-06-06 21:00:00,115,14,Software,Baja,Abierto,12,69,Bucaramanga,Portal
19197,2026-05-31,2026-06-01 02:00:00,246,7,Base de Datos,Baja,Abierto,8,26,Pereira,Chat
19198,2024-12-26,2024-12-26 04:00:00,192,13,SAP,Baja,Resuelto,12,4,Bogotá,Teams
19199,2024-09-06,2024-09-06 21:00:00,85,20,Accesos,Media,En Proceso,4,21,Barranquilla,Chat
19200,2025-06-26,2025-06-28 02:00:00,276,10,Software,Media,En Proceso,48,50,Bogotá,Correo
19201,2025-02-05,2025-02-07 05:00:00,96,1,VPN,Media,En Proceso,24,53,Barranquilla,Teléfono
19202,2024-11-21,2024-11-23 21:00:00,70,6,Office 365,Crítica,Cerrado,24,69,Bogotá,Teléfono
19203,2024-12-11,2024-12-12 08:00:00,367,19,Telefonía,Media,Abierto,24,32,Pereira,Chat
19204,2025-06-05,2025-06-06 14:00:00,402,8,Hardware,Crítica,En Proceso,48,38,Pereira,Correo
19205,2026-04-03,2026-04-05 13:00:00,320,8,Office 365,Alta,Abierto,8,61,Pereira,Portal
19206,2025-07-26,2025-07-28 19:00:00,178,3,Telefonía,Media,Resuelto,24,67,Bucaramanga,Chat
19207,2025-12-27,2025-12-28 09:00:00,40,17,VPN,Media,Cerrado,48,33,Bogotá,Correo
19208,2026-05-19,2026-05-21 04:00:00,43,17,Red,Media,Abierto,8,52,Medellín,Teams
19209,2025-01-16,2025-01-16 12:00:00,452,8,Base de Datos,Crítica,Resuelto,8,12,Barranquilla,Teléfono
19210,2025-06-13,2025-06-13 03:00:00,210,17,Accesos,Alta,Resuelto,12,3,Barranquilla,Chat
19211,2025-03-16,2025-03-16 05:00:00,273,7,Accesos,Alta,Cerrado,48,5,Bogotá,Teléfono
19212,2025-05-17,2025-05-19 19:00:00,92,16,Correo,Baja,Abierto,8,67,Cali,Correo
19213,2025-11-06,2025-11-06 20:00:00,162,18,Accesos,Baja,Abierto,4,20,Cali,Teams
19214,2026-02-20,2026-02-21 13:00:00,491,7,SAP,Alta,Abierto,8,37,Cali,Correo
19215,2025-09-10,2025-09-12 18:00:00,247,17,Accesos,Baja,Abierto,48,66,Medellín,Teléfono
19216,2025-09-15,2025-09-15 07:00:00,327,14,Software,Media,Abierto,12,7,Pereira,Chat
19217,2024-07-13,2024-07-13 03:00:00,50,7,Office 365,Alta,En Proceso,24,3,Bogotá,Teléfono
19218,2024-12-21,2024-12-21 15:00:00,348,10,Base de Datos,Crítica,En Proceso,4,15,Bogotá,Teléfono
19219,2025-12-13,2025-12-14 21:00:00,136,4,Telefonía,Baja,Cerrado,12,45,Bogotá,Chat
19220,2024-12-25,2024-12-25 21:00:00,382,2,Base de Datos,Baja,Resuelto,24,21,Barranquilla,Portal
19221,2026-03-24,2026-03-24 09:00:00,435,3,Software,Alta,Cerrado,48,9,Barranquilla,Chat
19222,2025-06-13,2025-06-15 08:00:00,438,5,VPN,Baja,Cerrado,4,56,Cali,Chat
19223,2024-08-11,2024-08-11 23:00:00,48,9,Accesos,Media,Abierto,48,23,Cali,Teams
19224,2025-06-05,2025-06-06 17:00:00,444,10,VPN,Alta,Resuelto,24,41,Barranquilla,Teams
19225,2026-03-23,2026-03-25 05:00:00,413,6,Telefonía,Media,Cerrado,8,53,Cali,Teléfono
19226,2024-11-18,2024-11-18 06:00:00,432,1,Impresoras,Crítica,Abierto,12,6,Bogotá,Correo
19227,2024-10-25,2024-10-25 16:00:00,329,13,Base de Datos,Baja,Abierto,4,16,Pereira,Correo
19228,2024-08-08,2024-08-08 02:00:00,79,18,Equipos,Baja,Cerrado,24,2,Medellín,Chat
19229,2025-04-11,2025-04-11 11:00:00,480,16,Hardware,Alta,Abierto,12,11,Cali,Chat
19230,2024-07-11,2024-07-11 19:00:00,229,2,Base de Datos,Alta,Resuelto,4,19,Barranquilla,Teams
19231,2025-01-06,2025-01-07 08:00:00,487,4,Correo,Crítica,Resuelto,12,32,Medellín,Correo
19232,2024-07-06,2024-07-06 07:00:00,270,12,Impresoras,Baja,Abierto,48,7,Bogotá,Chat
19233,2026-05-17,2026-05-18 11:00:00,449,8,Impresoras,Media,En Proceso,4,35,Barranquilla,Correo
19234,2024-11-03,2024-11-04 03:00:00,323,20,Impresoras,Alta,Resuelto,4,27,Cali,Teléfono
19235,2024-08-26,2024-08-28 19:00:00,143,10,Correo,Baja,Cerrado,8,67,Pereira,Teams
19236,2026-05-16,2026-05-18 14:00:00,76,8,Equipos,Crítica,En Proceso,4,62,Bucaramanga,Correo
19237,2025-01-30,2025-02-01 21:00:00,49,10,Impresoras,Media,Abierto,24,69,Medellín,Teams
19238,2025-11-22,2025-11-22 07:00:00,412,5,Office 365,Baja,Resuelto,24,7,Pereira,Teléfono
19239,2026-03-09,2026-03-10 03:00:00,38,13,Red,Media,Abierto,48,27,Pereira,Teléfono
19240,2024-10-17,2024-10-17 10:00:00,410,18,Software,Media,Abierto,24,10,Medellín,Chat
19241,2025-11-27,2025-11-28 02:00:00,227,12,Equipos,Crítica,Resuelto,8,26,Pereira,Portal
19242,2024-06-11,2024-06-12 07:00:00,3,3,Software,Crítica,Cerrado,48,31,Cali,Teléfono
19243,2025-11-05,2025-11-05 06:00:00,97,12,Office 365,Crítica,Resuelto,8,6,Cali,Teams
19244,2025-03-28,2025-03-30 00:00:00,41,9,Correo,Alta,Abierto,48,48,Barranquilla,Teams
19245,2026-03-17,2026-03-19 15:00:00,453,9,SAP,Crítica,Abierto,24,63,Cali,Chat
19246,2026-04-07,2026-04-07 22:00:00,132,13,SAP,Alta,En Proceso,4,22,Barranquilla,Teléfono
19247,2025-06-15,2025-06-17 21:00:00,450,15,Equipos,Alta,En Proceso,48,69,Pereira,Correo
19248,2025-05-17,2025-05-19 17:00:00,192,1,Office 365,Media,Abierto,8,65,Cali,Chat
19249,2025-05-12,2025-05-14 08:00:00,106,3,Telefonía,Baja,Abierto,8,56,Bogotá,Teams
19250,2024-06-14,2024-06-15 09:00:00,47,12,Office 365,Media,Resuelto,8,33,Bucaramanga,Correo
19251,2025-08-21,2025-08-22 05:00:00,129,19,Hardware,Crítica,Abierto,8,29,Cali,Teams
19252,2024-07-22,2024-07-24 18:00:00,180,16,Impresoras,Crítica,En Proceso,4,66,Bucaramanga,Portal
19253,2024-11-09,2024-11-09 20:00:00,239,9,Base de Datos,Crítica,Cerrado,8,20,Barranquilla,Teléfono
19254,2024-12-17,2024-12-19 22:00:00,67,10,Accesos,Alta,Abierto,48,70,Bucaramanga,Portal
19255,2024-09-06,2024-09-08 08:00:00,254,6,Correo,Alta,En Proceso,24,56,Medellín,Teams
19256,2025-08-31,2025-09-01 02:00:00,421,15,Accesos,Alta,Abierto,4,26,Pereira,Portal
19257,2026-01-05,2026-01-07 11:00:00,43,14,Equipos,Baja,Abierto,24,59,Pereira,Teams
19258,2025-12-27,2025-12-29 16:00:00,292,14,Telefonía,Alta,En Proceso,12,64,Bucaramanga,Portal
19259,2024-10-22,2024-10-22 15:00:00,481,10,Equipos,Baja,Resuelto,4,15,Bucaramanga,Chat
19260,2024-10-29,2024-10-29 11:00:00,237,11,Impresoras,Media,Cerrado,24,11,Bucaramanga,Portal
19261,2025-05-07,2025-05-08 08:00:00,341,7,Correo,Media,En Proceso,8,32,Pereira,Chat
19262,2025-09-03,2025-09-03 10:00:00,79,14,Telefonía,Crítica,Cerrado,48,10,Barranquilla,Correo
19263,2025-07-14,2025-07-16 00:00:00,96,2,Accesos,Alta,En Proceso,8,48,Cali,Portal
19264,2025-04-15,2025-04-16 11:00:00,369,8,Correo,Media,Cerrado,8,35,Pereira,Teams
19265,2025-09-24,2025-09-25 00:00:00,279,4,VPN,Alta,Resuelto,48,24,Bucaramanga,Portal
19266,2025-01-26,2025-01-26 11:00:00,168,2,Impresoras,Alta,Resuelto,24,11,Bucaramanga,Teléfono
19267,2024-09-09,2024-09-11 21:00:00,234,16,Office 365,Baja,En Proceso,4,69,Bogotá,Chat
19268,2025-02-11,2025-02-12 11:00:00,183,15,Correo,Baja,Cerrado,48,35,Medellín,Chat
19269,2025-08-27,2025-08-27 10:00:00,420,16,SAP,Alta,En Proceso,12,10,Bucaramanga,Teléfono
19270,2024-10-28,2024-10-30 03:00:00,437,2,Telefonía,Alta,Abierto,4,51,Bucaramanga,Chat
19271,2025-03-27,2025-03-29 21:00:00,480,2,Software,Alta,Abierto,48,69,Cali,Correo
19272,2025-03-05,2025-03-07 22:00:00,100,10,Correo,Alta,En Proceso,48,70,Bucaramanga,Teléfono
19273,2026-04-11,2026-04-12 10:00:00,485,14,Office 365,Media,Resuelto,48,34,Cali,Portal
19274,2024-07-11,2024-07-12 22:00:00,352,9,SAP,Crítica,Resuelto,4,46,Bogotá,Correo
19275,2025-04-26,2025-04-27 21:00:00,336,6,Impresoras,Media,Resuelto,4,45,Barranquilla,Teams
19276,2025-01-21,2025-01-21 05:00:00,419,13,VPN,Alta,En Proceso,8,5,Barranquilla,Teams
19277,2025-12-11,2025-12-13 01:00:00,284,14,Software,Alta,Abierto,8,49,Bogotá,Correo
19278,2026-01-11,2026-01-11 22:00:00,196,4,Telefonía,Baja,Abierto,12,22,Cali,Portal
19279,2025-07-05,2025-07-06 20:00:00,196,17,Hardware,Crítica,Resuelto,24,44,Pereira,Chat
19280,2025-12-07,2025-12-09 22:00:00,30,15,Accesos,Crítica,Cerrado,12,70,Bogotá,Teléfono
19281,2025-10-31,2025-11-01 06:00:00,164,18,Office 365,Crítica,En Proceso,48,30,Bogotá,Teléfono
19282,2025-11-25,2025-11-25 16:00:00,252,19,Office 365,Media,Cerrado,4,16,Bucaramanga,Correo
19283,2025-06-22,2025-06-22 01:00:00,188,9,Hardware,Baja,En Proceso,8,1,Barranquilla,Correo
19284,2025-08-23,2025-08-23 17:00:00,220,7,Red,Media,En Proceso,24,17,Barranquilla,Teléfono
19285,2026-02-22,2026-02-22 21:00:00,234,6,Telefonía,Baja,Resuelto,12,21,Bogotá,Teléfono
19286,2024-06-26,2024-06-27 12:00:00,405,10,Office 365,Baja,Abierto,48,36,Medellín,Chat
19287,2025-01-17,2025-01-19 12:00:00,221,13,Software,Alta,Cerrado,8,60,Cali,Portal
19288,2025-03-04,2025-03-04 06:00:00,286,4,Office 365,Media,En Proceso,8,6,Barranquilla,Correo
19289,2025-04-18,2025-04-20 18:00:00,64,1,Software,Alta,Resuelto,4,66,Cali,Correo
19290,2024-07-17,2024-07-17 14:00:00,113,16,Office 365,Crítica,Abierto,4,14,Bogotá,Chat
19291,2024-12-05,2024-12-06 02:00:00,395,11,SAP,Media,Cerrado,8,26,Cali,Portal
19292,2026-04-01,2026-04-03 22:00:00,314,19,VPN,Crítica,Abierto,12,70,Medellín,Teléfono
19293,2024-07-30,2024-07-31 23:00:00,140,8,Impresoras,Media,Resuelto,8,47,Barranquilla,Teams
19294,2025-03-26,2025-03-27 18:00:00,219,11,Base de Datos,Crítica,En Proceso,12,42,Medellín,Teléfono
19295,2024-09-18,2024-09-18 19:00:00,341,11,Correo,Baja,Cerrado,12,19,Medellín,Teams
19296,2025-08-22,2025-08-23 15:00:00,74,8,Accesos,Crítica,Cerrado,48,39,Bogotá,Teams
19297,2025-03-07,2025-03-08 10:00:00,390,9,Red,Alta,En Proceso,24,34,Medellín,Teams
19298,2025-11-23,2025-11-25 19:00:00,488,17,SAP,Media,En Proceso,12,67,Barranquilla,Teléfono
19299,2025-04-30,2025-05-02 17:00:00,192,19,Hardware,Alta,En Proceso,48,65,Medellín,Teams
19300,2024-12-29,2024-12-29 21:00:00,41,14,Accesos,Baja,Resuelto,8,21,Bogotá,Correo
19301,2024-11-26,2024-11-28 04:00:00,292,18,Telefonía,Baja,Cerrado,12,52,Bucaramanga,Chat
19302,2025-07-13,2025-07-13 06:00:00,493,11,Red,Baja,En Proceso,4,6,Bogotá,Chat
19303,2025-03-20,2025-03-20 12:00:00,89,5,Hardware,Alta,Resuelto,8,12,Cali,Correo
19304,2025-08-17,2025-08-17 04:00:00,41,4,Correo,Alta,Resuelto,4,4,Medellín,Teams
19305,2024-10-23,2024-10-25 15:00:00,84,3,Impresoras,Media,Cerrado,24,63,Barranquilla,Teams
19306,2024-07-19,2024-07-19 05:00:00,8,11,SAP,Media,En Proceso,12,5,Cali,Teams
19307,2024-06-14,2024-06-16 12:00:00,331,17,Software,Media,En Proceso,12,60,Bogotá,Correo
19308,2025-12-18,2025-12-18 18:00:00,369,17,SAP,Media,En Proceso,48,18,Pereira,Correo
19309,2024-12-21,2024-12-21 21:00:00,361,6,Red,Crítica,Abierto,48,21,Barranquilla,Teams
19310,2025-10-03,2025-10-04 18:00:00,238,1,Correo,Baja,En Proceso,24,42,Bogotá,Teléfono
19311,2025-05-08,2025-05-08 10:00:00,114,2,VPN,Baja,Abierto,24,10,Bucaramanga,Portal
19312,2025-01-02,2025-01-03 02:00:00,254,6,SAP,Alta,Abierto,8,26,Pereira,Teams
19313,2026-03-01,2026-03-01 23:00:00,44,8,Hardware,Alta,Resuelto,24,23,Cali,Teams
19314,2025-06-02,2025-06-04 16:00:00,421,15,Hardware,Crítica,En Proceso,4,64,Pereira,Portal
19315,2025-01-23,2025-01-23 08:00:00,413,20,SAP,Crítica,Resuelto,48,8,Pereira,Chat
19316,2024-06-07,2024-06-09 16:00:00,414,4,Red,Alta,Resuelto,48,64,Barranquilla,Chat
19317,2024-07-02,2024-07-04 09:00:00,58,15,Office 365,Alta,Abierto,12,57,Pereira,Correo
19318,2024-10-18,2024-10-18 12:00:00,351,3,VPN,Baja,Abierto,12,12,Medellín,Teléfono
19319,2025-07-31,2025-08-01 10:00:00,315,14,Telefonía,Alta,Resuelto,48,34,Bogotá,Correo
19320,2024-09-20,2024-09-22 05:00:00,68,2,Equipos,Baja,Abierto,48,53,Bogotá,Teams
19321,2025-05-14,2025-05-14 22:00:00,340,17,Accesos,Alta,Resuelto,4,22,Barranquilla,Portal
19322,2026-01-02,2026-01-04 13:00:00,372,15,SAP,Alta,Abierto,48,61,Cali,Chat
19323,2025-09-23,2025-09-24 00:00:00,356,1,Impresoras,Crítica,Cerrado,12,24,Cali,Correo
19324,2026-02-02,2026-02-03 13:00:00,276,18,Telefonía,Baja,Abierto,8,37,Bogotá,Correo
19325,2025-08-21,2025-08-21 01:00:00,182,13,Office 365,Alta,Cerrado,8,1,Cali,Portal
19326,2025-09-06,2025-09-06 02:00:00,86,14,Equipos,Alta,Resuelto,12,2,Barranquilla,Chat
19327,2024-12-26,2024-12-26 14:00:00,275,11,Office 365,Baja,Resuelto,24,14,Bucaramanga,Chat
19328,2026-04-13,2026-04-14 06:00:00,252,9,VPN,Baja,Resuelto,24,30,Medellín,Teléfono
19329,2025-10-05,2025-10-05 18:00:00,410,4,Hardware,Media,Cerrado,24,18,Medellín,Chat
19330,2026-05-03,2026-05-03 07:00:00,12,3,Impresoras,Media,En Proceso,12,7,Pereira,Teléfono
19331,2025-03-20,2025-03-21 09:00:00,174,15,Equipos,Crítica,En Proceso,12,33,Cali,Chat
19332,2026-03-03,2026-03-04 06:00:00,223,2,Base de Datos,Crítica,Abierto,8,30,Barranquilla,Chat
19333,2024-09-10,2024-09-11 00:00:00,252,4,Telefonía,Media,Cerrado,12,24,Barranquilla,Portal
19334,2025-08-09,2025-08-11 15:00:00,341,8,VPN,Media,Cerrado,48,63,Bucaramanga,Portal
19335,2026-04-30,2026-04-30 09:00:00,400,16,Software,Baja,Resuelto,48,9,Bogotá,Chat
19336,2024-10-15,2024-10-17 13:00:00,324,10,Base de Datos,Media,Resuelto,24,61,Pereira,Teams
19337,2025-11-17,2025-11-19 13:00:00,44,20,Correo,Alta,Cerrado,12,61,Pereira,Chat
19338,2026-01-13,2026-01-13 10:00:00,351,13,Software,Alta,En Proceso,8,10,Pereira,Teléfono
19339,2026-03-03,2026-03-03 14:00:00,311,4,Impresoras,Media,Abierto,8,14,Barranquilla,Portal
19340,2026-01-27,2026-01-29 11:00:00,283,16,Base de Datos,Crítica,Cerrado,8,59,Pereira,Teams
19341,2025-08-21,2025-08-21 03:00:00,366,13,Red,Alta,Resuelto,4,3,Pereira,Portal
19342,2026-03-30,2026-04-01 18:00:00,118,2,Correo,Baja,En Proceso,12,66,Bogotá,Correo
19343,2025-06-05,2025-06-07 10:00:00,184,3,SAP,Media,Abierto,48,58,Medellín,Teléfono
19344,2025-09-16,2025-09-17 23:00:00,282,8,SAP,Media,Abierto,24,47,Bogotá,Teléfono
19345,2026-05-09,2026-05-10 17:00:00,430,17,Office 365,Crítica,Resuelto,24,41,Bogotá,Chat
19346,2026-04-30,2026-05-01 21:00:00,31,13,Equipos,Alta,Resuelto,24,45,Bogotá,Teams
19347,2026-03-27,2026-03-28 21:00:00,142,6,Equipos,Crítica,En Proceso,8,45,Pereira,Chat
19348,2024-09-04,2024-09-06 19:00:00,377,1,Software,Media,Resuelto,12,67,Bogotá,Teams
19349,2025-09-30,2025-10-02 06:00:00,462,14,VPN,Crítica,En Proceso,12,54,Bogotá,Portal
19350,2026-04-19,2026-04-21 00:00:00,364,20,Hardware,Alta,En Proceso,8,48,Pereira,Correo
19351,2025-05-31,2025-06-01 10:00:00,438,10,Accesos,Alta,Abierto,12,34,Medellín,Correo
19352,2025-09-29,2025-09-30 04:00:00,428,11,Equipos,Media,Resuelto,4,28,Bogotá,Teams
19353,2024-11-13,2024-11-14 13:00:00,346,13,Accesos,Alta,Resuelto,24,37,Medellín,Chat
19354,2025-07-04,2025-07-04 08:00:00,36,19,Software,Crítica,Abierto,12,8,Bogotá,Correo
19355,2025-02-18,2025-02-18 07:00:00,198,17,VPN,Media,En Proceso,8,7,Pereira,Chat
19356,2026-03-13,2026-03-14 13:00:00,424,17,Software,Baja,Resuelto,4,37,Pereira,Chat
19357,2026-05-04,2026-05-04 19:00:00,78,8,Hardware,Media,Resuelto,48,19,Cali,Portal
19358,2025-07-07,2025-07-08 07:00:00,462,11,Telefonía,Baja,Abierto,48,31,Medellín,Correo
19359,2026-02-16,2026-02-16 10:00:00,465,9,Accesos,Baja,Resuelto,4,10,Pereira,Teléfono
19360,2024-11-15,2024-11-17 23:00:00,316,9,Base de Datos,Baja,Abierto,8,71,Medellín,Teléfono
19361,2025-01-15,2025-01-15 01:00:00,298,7,Correo,Alta,Abierto,24,1,Bucaramanga,Chat
19362,2024-08-24,2024-08-25 22:00:00,457,2,Base de Datos,Baja,Abierto,8,46,Bogotá,Teams
19363,2025-11-23,2025-11-24 11:00:00,460,1,Telefonía,Crítica,Resuelto,48,35,Bogotá,Teléfono
19364,2025-03-05,2025-03-06 01:00:00,148,6,Accesos,Crítica,Abierto,24,25,Bogotá,Teléfono
19365,2025-01-31,2025-01-31 19:00:00,461,14,SAP,Media,Resuelto,4,19,Bucaramanga,Chat
19366,2025-03-02,2025-03-03 03:00:00,110,19,Correo,Media,Resuelto,12,27,Bogotá,Teléfono
19367,2026-03-29,2026-03-29 01:00:00,58,14,Software,Alta,Abierto,24,1,Cali,Teams
19368,2025-07-07,2025-07-09 17:00:00,230,11,Correo,Media,Cerrado,8,65,Bucaramanga,Chat
19369,2025-04-15,2025-04-17 04:00:00,410,6,Hardware,Alta,En Proceso,4,52,Cali,Chat
19370,2025-10-22,2025-10-24 02:00:00,470,4,Base de Datos,Crítica,Abierto,4,50,Medellín,Teléfono
19371,2025-10-10,2025-10-10 18:00:00,351,18,Software,Baja,En Proceso,4,18,Cali,Chat
19372,2024-12-17,2024-12-19 02:00:00,161,14,VPN,Crítica,Abierto,24,50,Cali,Teams
19373,2024-11-16,2024-11-18 00:00:00,310,5,Office 365,Alta,Abierto,24,48,Medellín,Teléfono
19374,2024-07-06,2024-07-07 14:00:00,52,7,Accesos,Baja,En Proceso,24,38,Pereira,Correo
19375,2025-11-19,2025-11-21 18:00:00,416,17,VPN,Baja,Resuelto,8,66,Medellín,Chat
19376,2025-02-12,2025-02-14 10:00:00,131,20,Accesos,Baja,En Proceso,24,58,Barranquilla,Correo
19377,2024-09-08,2024-09-09 21:00:00,434,11,Red,Baja,Cerrado,4,45,Barranquilla,Correo
19378,2026-02-17,2026-02-19 17:00:00,458,2,Correo,Media,En Proceso,4,65,Pereira,Teléfono
19379,2026-04-04,2026-04-06 14:00:00,337,12,Equipos,Alta,Resuelto,48,62,Medellín,Portal
19380,2026-02-25,2026-02-25 10:00:00,199,12,Hardware,Crítica,En Proceso,4,10,Bucaramanga,Chat
19381,2025-09-04,2025-09-05 19:00:00,197,12,SAP,Baja,Cerrado,8,43,Cali,Correo
19382,2025-04-18,2025-04-19 19:00:00,289,18,Software,Media,En Proceso,4,43,Medellín,Teams
19383,2024-09-10,2024-09-10 07:00:00,416,10,Hardware,Alta,En Proceso,8,7,Bogotá,Correo
19384,2025-05-31,2025-06-01 20:00:00,150,5,Correo,Crítica,Abierto,24,44,Barranquilla,Portal
19385,2025-07-12,2025-07-14 11:00:00,355,6,VPN,Baja,Resuelto,12,59,Pereira,Correo
19386,2024-11-24,2024-11-26 08:00:00,61,9,Correo,Media,Cerrado,48,56,Bogotá,Correo
19387,2024-07-12,2024-07-12 01:00:00,238,9,Correo,Media,Cerrado,48,1,Cali,Portal
19388,2024-08-10,2024-08-12 11:00:00,181,20,Office 365,Alta,Cerrado,8,59,Barranquilla,Correo
19389,2025-01-25,2025-01-27 03:00:00,75,1,VPN,Baja,Abierto,4,51,Medellín,Correo
19390,2026-02-15,2026-02-15 11:00:00,240,18,Equipos,Media,Cerrado,12,11,Bucaramanga,Chat
19391,2024-11-06,2024-11-07 17:00:00,111,11,Correo,Alta,Resuelto,8,41,Bogotá,Chat
19392,2025-07-08,2025-07-10 00:00:00,309,6,Accesos,Alta,Abierto,12,48,Barranquilla,Teams
19393,2024-08-25,2024-08-26 22:00:00,26,2,Hardware,Alta,Abierto,8,46,Medellín,Portal
19394,2026-03-02,2026-03-02 20:00:00,63,20,Equipos,Baja,Resuelto,8,20,Barranquilla,Portal
19395,2026-01-22,2026-01-23 22:00:00,412,9,Base de Datos,Baja,Resuelto,24,46,Barranquilla,Chat
19396,2025-12-10,2025-12-11 22:00:00,166,3,Office 365,Crítica,Abierto,8,46,Cali,Teams
19397,2025-09-27,2025-09-28 20:00:00,216,15,Red,Baja,Resuelto,4,44,Medellín,Teams
19398,2025-06-09,2025-06-09 09:00:00,231,16,Correo,Baja,Cerrado,4,9,Bogotá,Teams
19399,2024-11-25,2024-11-27 01:00:00,60,16,Impresoras,Crítica,Abierto,12,49,Pereira,Correo
19400,2026-01-14,2026-01-16 11:00:00,151,9,Office 365,Media,En Proceso,24,59,Cali,Teams
19401,2026-05-15,2026-05-15 06:00:00,223,8,Red,Alta,En Proceso,24,6,Cali,Portal
19402,2024-09-26,2024-09-27 08:00:00,69,20,Office 365,Media,Abierto,12,32,Cali,Portal
19403,2024-09-03,2024-09-04 23:00:00,215,15,Accesos,Baja,En Proceso,24,47,Bucaramanga,Correo
19404,2025-02-22,2025-02-22 06:00:00,197,9,Software,Baja,Resuelto,24,6,Medellín,Teléfono
19405,2025-09-27,2025-09-29 20:00:00,477,2,Correo,Crítica,Cerrado,8,68,Barranquilla,Portal
19406,2024-08-06,2024-08-07 05:00:00,14,20,Office 365,Crítica,En Proceso,24,29,Cali,Teams
19407,2024-09-08,2024-09-09 19:00:00,413,17,Telefonía,Crítica,Cerrado,48,43,Cali,Teams
19408,2024-06-27,2024-06-27 09:00:00,255,7,Software,Crítica,Cerrado,24,9,Medellín,Correo
19409,2024-10-05,2024-10-07 05:00:00,407,9,Telefonía,Alta,Abierto,48,53,Pereira,Chat
19410,2024-10-14,2024-10-14 22:00:00,409,18,Hardware,Alta,Abierto,48,22,Medellín,Correo
19411,2025-11-07,2025-11-08 13:00:00,483,16,Software,Alta,Resuelto,48,37,Bogotá,Teléfono
19412,2025-04-05,2025-04-05 06:00:00,447,16,Base de Datos,Alta,En Proceso,8,6,Pereira,Correo
19413,2026-04-10,2026-04-10 15:00:00,65,20,Office 365,Crítica,En Proceso,24,15,Medellín,Correo
19414,2025-03-02,2025-03-04 18:00:00,387,10,VPN,Crítica,Resuelto,4,66,Cali,Teléfono
19415,2025-10-21,2025-10-23 04:00:00,196,18,Correo,Crítica,En Proceso,4,52,Pereira,Teams
19416,2025-08-20,2025-08-21 03:00:00,399,6,Base de Datos,Baja,Abierto,8,27,Pereira,Correo
19417,2025-09-01,2025-09-01 14:00:00,486,1,Accesos,Alta,Resuelto,4,14,Bogotá,Teléfono
19418,2024-12-28,2024-12-28 21:00:00,399,10,Correo,Alta,Resuelto,8,21,Barranquilla,Teams
19419,2025-04-28,2025-04-30 08:00:00,177,11,VPN,Baja,Abierto,8,56,Bucaramanga,Correo
19420,2025-01-06,2025-01-06 10:00:00,389,13,VPN,Crítica,Cerrado,12,10,Medellín,Correo
19421,2026-04-23,2026-04-25 23:00:00,153,13,Hardware,Alta,Resuelto,24,71,Medellín,Portal
19422,2026-04-07,2026-04-07 19:00:00,55,1,Software,Media,Cerrado,12,19,Pereira,Chat
19423,2025-10-14,2025-10-14 21:00:00,35,3,Accesos,Alta,En Proceso,4,21,Bogotá,Correo
19424,2025-05-17,2025-05-17 10:00:00,485,2,Software,Alta,Resuelto,12,10,Medellín,Teams
19425,2025-02-26,2025-02-27 00:00:00,467,3,Hardware,Crítica,En Proceso,8,24,Medellín,Teléfono
19426,2026-03-14,2026-03-15 16:00:00,482,19,SAP,Baja,Cerrado,24,40,Bucaramanga,Correo
19427,2025-04-03,2025-04-04 18:00:00,372,1,Accesos,Baja,Cerrado,12,42,Bucaramanga,Teams
19428,2024-07-09,2024-07-11 22:00:00,285,17,VPN,Baja,En Proceso,12,70,Barranquilla,Teams
19429,2025-11-14,2025-11-15 08:00:00,209,11,Software,Crítica,En Proceso,4,32,Barranquilla,Teléfono
19430,2025-04-17,2025-04-19 10:00:00,32,6,SAP,Crítica,Cerrado,24,58,Barranquilla,Portal
19431,2026-01-08,2026-01-09 04:00:00,249,9,Accesos,Alta,Abierto,4,28,Medellín,Chat
19432,2025-09-15,2025-09-16 18:00:00,102,10,VPN,Alta,Abierto,48,42,Medellín,Teléfono
